Wall time,Step,Value
1554461299.5545995,0,0.3155677318572998
1554462980.8337824,1,0.4088735282421112
1554464130.7079706,2,0.4215420186519623
1554465279.642912,3,0.3137807846069336
1554466431.3960998,4,0.33212095499038696
1554467683.6926196,5,0.3652642071247101
1554468970.1574302,6,0.3570614159107208
1554470234.508609,7,0.34683912992477417
1554471421.5013337,8,0.34049394726753235
1554472584.5677705,9,0.35074344277381897
1554473766.4121072,10,0.33618250489234924
1554474929.5107064,11,0.34901222586631775
1554476094.388764,12,0.33058738708496094
1554477264.1818209,13,0.33474770188331604
1554478450.548278,14,0.3202018737792969
1554479629.2925122,15,0.3220911920070648
1554480796.4054503,16,0.3281601667404175
1554481961.0714438,17,0.3296777904033661
1554483117.3531427,18,0.3315659463405609
1554484292.8369658,19,0.3286634087562561
1554485466.235914,20,0.31696707010269165
1554486634.0769362,21,0.3220859169960022
1554487794.370521,22,0.33438459038734436
1554488957.009228,23,0.3257996439933777
1554490122.2597668,24,0.32742059230804443
1554491298.8543813,25,0.3351830542087555
1554492476.5844636,26,0.3379412293434143
1554493643.655018,27,0.3360794186592102
1554494804.541586,28,0.33518069982528687
1554495959.178445,29,0.33710455894470215
1554497109.9989643,30,0.32896608114242554
1554498286.5564759,31,0.3222898840904236
1554499461.3787544,32,0.32313868403434753
1554500627.1299593,33,0.3317345380783081
1554501773.470457,34,0.3408064544200897
1554502917.3302417,35,0.3209693133831024
1554504064.7636409,36,0.3310098648071289
1554505239.7549152,37,0.33238908648490906
1554506419.8827474,38,0.32949140667915344
1554507596.3072484,39,0.330326646566391
1554508747.126439,40,0.3360954225063324
1554509909.6176484,41,0.3302442133426666
1554511077.3030603,42,0.325505793094635
1554512273.8221662,43,0.32222411036491394
1554513467.5681212,44,0.32621702551841736
1554514670.6690426,45,0.33637475967407227
1554515832.1351871,46,0.3237231969833374
1554516997.1374054,47,0.33023878931999207
1554518163.3916519,48,0.3404949903488159
1554519357.046836,49,0.33062809705734253
