Wall time,Step,Value
1554589770.764131,0,0.39409592747688293
1554591756.352136,1,0.37836211919784546
1554592608.9468384,2,0.4351901710033417
1554593455.1468134,3,0.4335511326789856
1554594308.5371327,4,0.41619083285331726
1554595163.0582976,5,0.3714198172092438
1554596035.583648,6,0.3475857377052307
1554596916.719193,7,0.27683839201927185
1554597795.5295236,8,0.2768707275390625
1554598663.6874833,9,0.34047314524650574
1554599538.3591082,10,0.3017079532146454
1554600404.7081199,11,0.2984481751918793
1554601230.0028734,12,0.46419885754585266
1554602111.6718354,13,0.2793401777744293
1554602971.049637,14,0.2802329659461975
1554603829.12873,15,0.27638429403305054
1554604704.3012252,16,0.2884869873523712
1554605578.2045875,17,0.2820793688297272
1554606449.9707007,18,0.2867988348007202
1554607325.1217468,19,0.27590084075927734
1554608208.3053687,20,0.27599966526031494
1554609067.3300607,21,0.27715185284614563
1554609923.300919,22,0.2593620717525482
1554610789.132054,23,0.28815746307373047
1554611649.8383663,24,0.2754894495010376
1554612523.936346,25,0.2727176547050476
1554613396.33527,26,0.2847267687320709
1554614268.4782283,27,0.277260422706604
1554615147.810153,28,0.27716660499572754
1554616006.4598172,29,0.2545567750930786
1554616889.63997,30,0.2761877775192261
1554617755.3851852,31,0.2679409980773926
1554618615.632231,32,0.2625840902328491
1554619513.681082,33,0.27690282464027405
1554620392.484138,34,0.2866324782371521
1554621258.5462086,35,0.27113229036331177
1554622127.8442912,36,0.28317227959632874
1554622984.0892928,37,0.27496594190597534
1554623846.9897575,38,0.2655336260795593
1554624716.9739683,39,0.28085899353027344
1554625568.572418,40,0.26497241854667664
1554626405.8696353,41,0.2711530327796936
1554627242.9061167,42,0.27605369687080383
1554628082.805724,43,0.26085126399993896
1554628923.0132473,44,0.2790343165397644
1554629786.3253334,45,0.2733237147331238
1554630648.1982524,46,0.28309693932533264
1554631509.9519813,47,0.2706829011440277
1554632373.746395,48,0.27550163865089417
1554633237.5269067,49,0.2626830041408539
